job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
AI/ML Engineer,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",Ho Chi Minh City,2026-06-12,,,,Full-time,Senior,3.1,"AI, LLM, Machine Learning, NLP, Python",itviec,True
Frontend Developer,Offspring Digital Viet Nam,Hanoi,2026-06-12,,,,Full-time,Fresher,0.8,"Node.js, React, NestJS, Next.js, AWS",itviec,True
QA/Tester,Offspring Digital Viet Nam,Hanoi,2026-06-12,,,,Full-time,Fresher,0.8,,itviec,True
Mobile Developer,Bolt Tech,Hanoi,2026-06-12,,,,Full-time,Fresher,0.8,"SQL, Agile",itviec,True
Backend Developer,FPT Software,Ho Chi Minh City,2026-06-12,,,,Full-time,Fresher,0.8,".NET, Git, Microservices, SQL, C#, English",itviec,True
Fullstack/Software Engineer,Crossian,Hanoi,2026-06-12,,,,Full-time,Senior,3.1,"Python, Node.js, JavaScript, TypeScript",itviec,True
System/Network Admin,Saigon Technology,Ho Chi Minh City,2026-06-12,,,,Full-time,Fresher,0.8,"Docker, PowerShell, VMware, AWS",itviec,True
AI/ML Engineer,Bolt Tech,Hanoi,2026-06-12,,,,Full-time,Fresher,0.8,"AI, Docker, FastAPI, TypeScript, SQL, Python",itviec,True
QA/Tester,Công ty cổ phần Tập đoàn Công nghệ Quảng Ích (QIG),Hanoi,2026-06-11,,,,Full-time,Fresher,0.8,,itviec,True
Fullstack/Software Engineer,Aletech Technology Solutions Company,Hanoi,2026-06-11,,,,Full-time,Senior,3.1,"Next.js, SQL, .NET, JavaScript",itviec,True
Backend Developer,KMS Technology,Ho Chi Minh City,2026-06-11,,,,Full-time,Senior,0.8,"Java, Azure, AWS, Spring, English",itviec,True
QA/Tester,Vinamilk,Ho Chi Minh City,2026-06-11,,,,Full-time,Fresher,0.8,SQL,itviec,True
Backend Developer,Central Retail,Ho Chi Minh City,2026-06-11,,,,Full-time,Manager+,5.1,"CI/CD, .NET, C#",itviec,True
Backend Developer,Sendo.vn,Ho Chi Minh City,2026-06-11,,,,Full-time,Fresher,3.1,"Kubernetes, MySQL, Microservices, Kafka, API",itviec,True
Fullstack/Software Engineer,Simpson Strong-Tie Vietnam,Ho Chi Minh City,2026-06-11,,,,Full-time,Fresher,0.8,"AI, Selenium, Python, Automation Test",itviec,True
Game Developer,GoTymeX,Ho Chi Minh City,2026-06-11,,,,Full-time,Fresher,3.1,"iOS, Flutter, React Native, Android",itviec,True
Fullstack/Software Engineer,Hitachi Digital Services,Hanoi,2026-06-11,,,,Full-time,Senior,3.1,"JavaScript, Spring Boot, Java",itviec,True
UI/UX Designer,"Abilive Vietnam Co., Ltd.",Hanoi,2026-06-11,,,,Full-time,Fresher,3.1,"Japanese, Figma, CSS, HTML5",itviec,True
Project Manager,Central Retail,Ho Chi Minh City,2026-06-11,,,,Full-time,Manager+,3.1,"Project Management, English",itviec,True
Backend Developer,VCAPTECH,Ho Chi Minh City,2026-06-11,,,,Full-time,Fresher,3.1,"AWS, DevOps, .NET, C#, Python, English",itviec,True
UI/UX Designer,Central Retail,Ho Chi Minh City,2026-06-10,,,,Full-time,Fresher,3.1,"Linux, PostgreSQL, NoSQL, SQL, Oracle",itviec,True
Fullstack/Software Engineer,Endava Việt Nam,Ho Chi Minh City,2026-06-10,,,,Full-time,Junior,0.8,"C++, Networking, Microservices, Linux, Python",itviec,True
System/Network Admin,SSI Securities Corporation,Ho Chi Minh City,2026-06-10,,,,Full-time,Fresher,3.1,"Networking, Linux, Python, DevOps",itviec,True
QA/Tester,NAVER VIETNAM,Ho Chi Minh City,2026-06-10,,,,Full-time,Fresher,3.1,"Automation Test, Java, JavaScript, Python",itviec,True
Backend Developer,VNPT EPAY,Hanoi,2026-06-10,,,,Full-time,Fresher,0.8,"Java, Bootstrap, Linux, Spring, JavaScript, SQL",itviec,True
Product Manager/Owner,MiTek Vietnam,Ho Chi Minh City,2026-06-10,,,,Full-time,Manager+,5.1,"Project Management, Agile, English",itviec,True
QA/Tester,Saigon Technology,Ho Chi Minh City,2026-06-10,,,,Full-time,Fresher,0.8,"Postman, API, English",itviec,True
Fullstack/Software Engineer,Talosix,Ho Chi Minh City,2026-06-10,,,,Full-time,Fresher,3.1,"Java, Node.js, JavaScript, SQL, Python",itviec,True
DevOps/Infra Engineer,Vietpay Corporation,Hanoi,2026-06-10,,,,Full-time,Fresher,3.1,"AWS, DevOps, Networking",itviec,True
Embedded Engineer,New Eagle,Ho Chi Minh City,2026-06-10,,,,Full-time,Fresher,3.1,"Embedded, Networking, C++",itviec,True
Mobile Developer,DeliGroup,Ho Chi Minh City,2026-06-10,,,,Full-time,Senior,0.8,"Flutter, Git, Dart, iOS, Android",itviec,True
AI/ML Engineer,CoderPush,Ho Chi Minh City,2026-06-10,,,,Full-time,Fresher,3.1,"Python, AI, PostgreSQL, Go",itviec,True
Backend Developer,AcceleratorApp,Other,2026-06-10,,,,Full-time,Fresher,0.8,"Node.js, GraphQL, MongoDB, AI, TypeScript, Python",itviec,True
Embedded Engineer,DXC Luxoft Vietnam,Ho Chi Minh City,2026-06-09,,,,Full-time,Senior,3.1,C++,itviec,True
Data Engineer,VNGGames,Ho Chi Minh City,2026-06-09,,,,Full-time,Fresher,0.8,,itviec,True
Frontend Developer,Simpson Strong-Tie Vietnam,Ho Chi Minh City,2026-06-09,,,,Full-time,Fresher,3.1,"React, AI, Wordpress, TypeScript, JavaScript, Next.js",itviec,True
Fullstack/Software Engineer,Base Inc.,Hanoi,2026-06-09,,,,Full-time,Senior,0.8,"MySQL, JQuery, JavaScript",itviec,True
Database Administrator,S4BT Solutions for Business Travel.,Ho Chi Minh City,2026-06-09,,,,Full-time,Fresher,0.8,"SQL, English, Python",itviec,True
System/Network Admin,S4BT Solutions for Business Travel.,Ho Chi Minh City,2026-06-09,,,,Full-time,Junior,0.8,"Linux, English, Python, Docker",itviec,True
Backend Developer,NTT DATA VDS,Hanoi,2026-06-09,,,,Full-time,Fresher,0.8,"Selenium, Scrum, Automation Test, Java",itviec,True
Backend Developer,S4BT Solutions for Business Travel.,Ho Chi Minh City,2026-06-09,,,,Full-time,Fresher,3.1,"Java, English, CI/CD, Microservices, Spring, Kotlin",itviec,True
Backend Developer,Scandinavian Software Park,Hanoi,2026-06-08,,,,Full-time,Senior,3.1,"Microservices, AI, English, JavaScript, C#",itviec,True
Fullstack/Software Engineer,Galaxy Education,Hanoi,2026-06-08,,,,Full-time,Fresher,0.8,"React, Next.js",itviec,True
Backend Developer,MiTek Vietnam,Ho Chi Minh City,2026-06-08,,,,Full-time,Senior,0.8,".NET, C#, OOP, SQL, English",itviec,True
Fullstack/Software Engineer,ROBO-HI,Ho Chi Minh City,2026-06-08,,,,Full-time,Intern,,"Python, Linux, JavaScript, C++, Node.js, Java",itviec,True
AI/ML Engineer,Spiraledge,Ho Chi Minh City,2026-06-08,,,,Full-time,Senior,3.1,,itviec,True
Embedded Engineer,MIJO CONNECTED VIETNAM,Ho Chi Minh City,2026-06-08,,,,Full-time,Senior,3.1,"Embedded, Kotlin, Java, C++",itviec,True
AI/ML Engineer,Simpson Strong-Tie Vietnam,Ho Chi Minh City,2026-06-08,,,,Full-time,Senior,3.1,"AI, Python, PyTorch, Machine Learning, Computer Vision",itviec,True
ERP/CRM Specialist,Pacific Technology,Ho Chi Minh City,2026-06-08,,,,Full-time,Senior,3.1,"Project Management, ERP",itviec,True
Backend Developer,SHINHAN DS,Ho Chi Minh City,2026-06-08,,,,Full-time,Senior,3.1,"Java, API, Spring Boot, Oracle",itviec,True
AI/ML Engineer,Saltlux INC.,Hanoi,2026-06-20,,,,Full-time,Senior,3.1,"AI, Vue, Spring Boot, Java",itviec,True
AI/ML Engineer,Palm Forest Việt Nam JSC (MIALALA),Hanoi,2026-06-20,,,,Full-time,Manager+,3.1,"Agile, CRM",itviec,True
Solution Architect,Tekai,Hanoi,2026-06-20,,,,Full-time,Fresher,3.1,"English, Microservices, Azure",itviec,True
AI/ML Engineer,Tekai,Hanoi,2026-06-20,,,,Full-time,Senior,3.1,"Python, PyTorch, Machine Learning, AI",itviec,True
Business Analyst,RTC TECHNOLOGY VIỆT NAM,Hanoi,2026-06-20,,,,Full-time,Fresher,0.8,ERP,itviec,True
Data Engineer,Global Glory,Hanoi,2026-06-20,,,,Full-time,Fresher,0.8,"SQL, Python",itviec,True
DevOps/Infra Engineer,OL Vietnam,Ho Chi Minh City,2026-06-20,,,,Full-time,Fresher,3.1,"DevOps, Terraform, Kubernetes, Docker, AI, AWS",itviec,True
AI/ML Engineer,REDEX CONSULTING,Ho Chi Minh City,2026-06-20,,,,Full-time,Senior,3.1,"AI, DevOps, Python, Machine Learning, React",itviec,True
Backend Developer,RTC TECHNOLOGY VIỆT NAM,Hanoi,2026-06-20,,,,Full-time,Fresher,0.8,"C#, OOP, SQL",itviec,True
IT Manager,RED2 DIGITAL,Ho Chi Minh City,2026-06-20,,,,Full-time,Senior,3.1,"SQL, Python",itviec,True
Data Analyst,BEE LOGISTICS CORPORATION,Ho Chi Minh City,2026-06-20,,,,Full-time,Senior,3.1,"English, SQL",itviec,True
QA/Tester,NetSpace,Hanoi,2026-06-20,,,,Full-time,Fresher,3.1,"API, Scrum, Agile, Postman",itviec,True
UI/UX Designer,NetSpace,Hanoi,2026-06-20,,,,Full-time,Fresher,3.1,"CSS, HTML, Figma",itviec,True
System/Network Admin,Công Ty Luật Frasers,Ho Chi Minh City,2026-06-20,,,,Full-time,Fresher,3.1,"AI, Networking, Cybersecurity",itviec,True
Embedded Engineer,Bosch Global Software Technologies Company Limited,Ho Chi Minh City,2026-06-19,,,,Full-time,Fresher,0.8,"Embedded, Automation Test",itviec,True
Other,DXC Vietnam,Ho Chi Minh City,2026-06-19,,,,Full-time,Intern,,"JavaScript, HTML, English",itviec,True
Other,DEKON,Ho Chi Minh City,2026-06-19,,,,Full-time,Fresher,,"SQL, HTML5, JavaScript, C++, English, CSS",itviec,True
DevOps/Infra Engineer,Mercatus,Ho Chi Minh City,2026-06-19,,,,Full-time,Senior,0.8,"DevOps, AWS, Agile",itviec,True
Backend Developer,GON TECH,Ho Chi Minh City,2026-06-19,,,,Full-time,Senior,0.8,"PHP, Microservices, AWS, MySQL, Kafka",itviec,True
AI/ML Engineer,KDS Vietnam,Ho Chi Minh City,2026-06-19,,,,Full-time,Fresher,3.1,"AI, LLM, C#, Machine Learning, Python",itviec,True
QA/Tester,Digital Unicorn,Ho Chi Minh City,2026-06-19,,,,Full-time,Fresher,0.8,Jira,itviec,True
Backend Developer,Xavis Tech,Hanoi,2026-06-19,,,,Full-time,Fresher,0.8,"C++, OpenCV, English, .NET, Python, C#",itviec,True
Backend Developer,FPT IS,Hanoi,2026-06-19,,,,Full-time,Fresher,,"Spring, English, DevOps, Node.js",itviec,True
AI/ML Engineer,CÔNG TY TNHH NANYANG BIOLOGICS VIỆT NAM,Hanoi,2026-06-19,,,,Full-time,Senior,3.1,"AI, Python, Machine Learning",itviec,True
Other,Pascalia Asia Vietnam,Ho Chi Minh City,2026-06-19,,,,Full-time,Intern,,Japanese,itviec,True
Embedded Engineer,FPT Software,Ho Chi Minh City,2026-06-18,,,,Full-time,Intern,,"Embedded, Japanese, C++",itviec,True
Other,TAPTAP,Ho Chi Minh City,2026-06-18,,,,Full-time,Fresher,,CRM,itviec,True
