job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
Fullstack/Software Engineer,LIFULL Tech Vietnam,Ho Chi Minh City,2026-04-10,,,,Full-time,Senior,3.1,"TypeScript, MySQL, AI, AWS, PHP",itviec,True
Backend Developer,LARION,Ho Chi Minh City,2026-04-10,,,,Full-time,Senior,0.8,"Python, Go, PHP, Java, Linux, English",itviec,True
Backend Developer,Công Ty TNHH Realtek Việt Nam,Ho Chi Minh City,2026-04-10,,,,Full-time,Fresher,3.1,"Java, .NET, English, Python, JavaScript, C#",itviec,True
AI/ML Engineer,VB Digital,Other,2026-04-10,37500000.0,50000000.0,VND,Remote,Manager+,3.1,"PHP, HTML, CSS, Wordpress, Shopify, JavaScript",itviec,False
Fullstack/Software Engineer,GoTymeX,Ho Chi Minh City,2026-04-10,,,,Full-time,Senior,3.1,"Java, Kafka, Microservices, Spring Boot, Spring, AWS",itviec,True
AI/ML Engineer,CÔNG TY CỔ PHẦN CHỨNG KHOÁN KAFI,Ho Chi Minh City,2026-04-10,,,,Full-time,Manager+,3.1,"AI, LLM, Python, Machine Learning",itviec,True
QA/Tester,MBAMC,Hanoi,2026-04-10,12500000.0,20000000.0,VND,Full-time,Intern,,Agile,itviec,False
AI/ML Engineer,Dai-ichi Life Việt Nam,Ho Chi Minh City,2026-04-10,,,,Full-time,Senior,3.1,"MySQL, AI, Machine Learning, Blockchain",itviec,True
AI/ML Engineer,AgileOps,Ho Chi Minh City,2026-04-10,12500000.0,17500000.0,VND,Full-time,Intern,,"AI, English, LLM, Machine Learning, Python",itviec,False
Fullstack/Software Engineer,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),Hanoi,2026-04-10,,,,Full-time,Fresher,0.8,"OOP, Git, C++",itviec,True
Solution Architect,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),Hanoi,2026-04-10,,,,Full-time,Senior,0.8,"CI/CD, Microservices, AWS, Agile",itviec,True
AI/ML Engineer,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),Hanoi,2026-04-10,,,,Full-time,Fresher,0.8,"Computer Vision, PyTorch, TensorFlow, OpenCV, Deep Learning, Machine Learning",itviec,True
Fullstack/Software Engineer,MB Bank,Hanoi,2026-04-10,,,,Full-time,Senior,3.1,"Java, MongoDB, PostgreSQL, Microservices, Spring, Oracle",itviec,True
Backend Developer,MB Bank,Hanoi,2026-04-10,,,,Full-time,Senior,3.1,"Java, Go, Spring Boot, MySQL, AI, Oracle",itviec,True
QA/Tester,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),Hanoi,2026-04-10,,,,Full-time,Fresher,0.8,"Automation Test, Jira, Docker, JUnit, JavaScript, CI/CD",itviec,True
Business Analyst,MB Bank,Hanoi,2026-04-10,,,,Full-time,Fresher,0.8,"Project Management, Agile",itviec,True
Embedded Engineer,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),Hanoi,2026-04-10,,,,Full-time,Fresher,0.8,"English, Embedded, Android",itviec,True
QA/Tester,VERP Technology Solutions JSC,Hanoi,2026-04-10,,,,Full-time,Fresher,0.8,"API, SQL",itviec,True
Mobile Developer,SHINHAN DS,Ho Chi Minh City,2026-04-10,,,,Full-time,Senior,3.1,"API, Swift, iOS",itviec,True
Blockchain Developer,Birdeye.so,Hanoi,2026-04-10,,,,Full-time,Fresher,3.1,"Blockchain, Automation Test",itviec,True
Frontend Developer,BANQUP NXT,Ho Chi Minh City,2026-04-10,,,,Full-time,Senior,3.1,"React, Jest, API, TypeScript, JavaScript, English",itviec,True
Other,Scandinavian Software Park,Hanoi,2026-04-09,,,,Full-time,Senior,3.1,"AI, LLM, Java, Python, .NET",itviec,True
Embedded Engineer,EXCELFORE JAPAN,Ho Chi Minh City,2026-04-09,50000000.0,100000000.0,VND,Full-time,Senior,3.1,"Embedded, English, Git, Linux, C++",itviec,False
UI/UX Designer,AROBID.COM,Ho Chi Minh City,2026-04-09,,,,Full-time,Fresher,3.1,Figma,itviec,True
DevOps/Infra Engineer,GITS,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,0.8,"DevOps, Kubernetes, Docker, Microservices, CI/CD, AWS",itviec,True
Backend Developer,GITS,Hanoi,2026-04-09,,,,Full-time,Senior,0.8,"Java, Agile, Git, Microservices, Spring Boot",itviec,True
Embedded Engineer,Datalogic Việt Nam,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,3.1,"Java, C++, Linux",itviec,True
Backend Developer,Semrush,Hanoi,2026-04-09,62500000.0,100000000.0,VND,Remote,Fresher,3.1,"Scala, Java, Go, Kotlin, English",itviec,False
Mobile Developer,ITviec Recruitment Consulting,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,3.1,"React Native, Node.js, English",itviec,True
Backend Developer,LOGICENTRA,Ho Chi Minh City,2026-04-09,25000000.0,40000000.0,VND,Full-time,Senior,3.1,"Java, OOP, Spring, SQL, English",itviec,False
AI/ML Engineer,ST Engineering,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,3.1,"English, Machine Learning, Python, LLM",itviec,True
QA/Tester,52 Entertainment,Ho Chi Minh City,2026-04-09,,,,Full-time,Intern,,English,itviec,True
Backend Developer,ST Engineering,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,3.1,"Java, Docker, Kafka, Microservices",itviec,True
Data Engineer,Zuhlke Engineering Vietnam,Ho Chi Minh City,2026-04-09,62500000.0,112500000.0,VND,Full-time,Senior,3.1,"Python, AWS",itviec,False
Backend Developer,KMS Technology,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,3.1,"C#, React, JavaScript, .NET, ASP.NET",itviec,True
QA/Tester,VTC Online,Hanoi,2026-04-09,,,,Full-time,Senior,0.8,"Automation Test, Scrum, SQL, Agile",itviec,True
QA/Tester,BANQUP NXT,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,3.1,"Automation Test, API, English",itviec,True
QA/Tester,NAVER VIETNAM,Ho Chi Minh City,2026-04-09,,,,Full-time,Fresher,3.1,"JavaScript, Java, Python, Automation Test",itviec,True
QA/Tester,Deliveree On-Demand Logistics,Ho Chi Minh City,2026-04-09,,,,Full-time,Junior,,"Automation Test, Selenium, JavaScript, Python",itviec,True
DevOps/Infra Engineer,AMB Software Services Limited,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,3.1,"DevOps, Ansible, Kubernetes, Azure, English, Prometheus",itviec,True
AI/ML Engineer,FINPROS,Hanoi,2026-04-09,,,,Full-time,Intern,,"Python, AI, PyTorch",itviec,True
AI/ML Engineer,Deliveree On-Demand Logistics,Ho Chi Minh City,2026-04-09,,,,Full-time,Fresher,0.8,"SQL, Python, Machine Learning, English",itviec,True
QA/Tester,SHINHAN DS,Ho Chi Minh City,2026-04-09,,,,Full-time,Senior,3.1,"Jira, Postman, SQL",itviec,True
QA/Tester,Công ty TNHH Công nghệ và Truyền thông Thiên Khôi,Hanoi,2026-04-08,,,,Full-time,Fresher,0.8,"SQL, API",itviec,True
Fullstack/Software Engineer,AdvaHealth Solutions,Ho Chi Minh City,2026-04-08,50000000.0,75000000.0,VND,Full-time,Fresher,0.8,"Java, English, PostgreSQL, Spring Boot, React",itviec,False
Project Manager,CÔNG TY TNHH STONEPINE,Ho Chi Minh City,2026-04-08,,,,Full-time,Manager+,3.1,"Project Management, ERP",itviec,True
Data Analyst,GHN,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,3.1,"SQL, Python",itviec,True
Fullstack/Software Engineer,Restaff – House Of Norway,Ho Chi Minh City,2026-04-08,,,,Full-time,Fresher,0.8,"SQL, MySQL, English",itviec,True
QA/Tester,MK Group,Hanoi,2026-04-08,,,,Full-time,Fresher,0.8,C++,itviec,True
Mobile Developer,MK Group,Hanoi,2026-04-08,,,,Full-time,Fresher,0.8,"Android, Swift, Flutter, React Native, C++, iOS",itviec,True
QA/Tester,"TPIsoftware Co., Ltd",Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,3.1,"Android, iOS, Scrum, API",itviec,True
AI/ML Engineer,Outcubator,Hanoi,2026-04-08,22500000.0,50000000.0,VND,Full-time,Senior,3.1,"AI, PyTorch, TensorFlow, Python",itviec,False
AI/ML Engineer,xboss,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,5.1,"ERP, DevOps, Odoo, AI",itviec,True
Frontend Developer,CÔNG TY CỔ PHẦN SUNTEK,Ho Chi Minh City,2026-04-08,25000000.0,75000000.0,VND,Full-time,Intern,2.0,"HTML5, TypeScript, JavaScript, CSS",itviec,False
Frontend Developer,Công ty TNHH RENDA,Ho Chi Minh City,2026-04-08,17500000.0,30000000.0,VND,Full-time,Fresher,3.1,"React, ERP, TypeScript, JavaScript",itviec,False
AI/ML Engineer,VNG Corporation,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,3.1,"AI, Computer Vision, NLP, LLM",itviec,True
Frontend Developer,Laidon Group,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,0.8,"CSS, JavaScript, React, HTML, English",itviec,True
Frontend Developer,Cadena Vietnam,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,3.1,"Go, MariaDB, React, Microservices, English",itviec,True
DevOps/Infra Engineer,Optimizely,Hanoi,2026-04-08,37500000.0,75000000.0,VND,Full-time,Senior,0.8,"DevOps, Kubernetes, PostgreSQL, Azure, AWS, SQL",itviec,False
Fullstack/Software Engineer,MAXIMUS SOLUTION COMPANY LIMITED,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,3.1,"Java, JavaScript, SQL, Spring Boot, HTML, Angular",itviec,True
Frontend Developer,Magnolia,Ho Chi Minh City,2026-04-08,,,,Full-time,Senior,3.1,"React, API, English, TypeScript, JavaScript, Java",itviec,True
AI/ML Engineer,META TECHNOLOGY LAB.INC,Da Nang,2026-04-08,,,,Full-time,Senior,3.1,"PostgreSQL, FastAPI, Node.js, AI, Next.js",itviec,True
DevOps/Infra Engineer,VinSmart Future,Hanoi,2026-04-08,,,,Full-time,Fresher,3.1,"DevOps, PostgreSQL, Python, MySQL, Docker, Kubernetes",itviec,True
AI/ML Engineer,Blue Technology,Hanoi,2026-04-08,,,,Full-time,Fresher,0.8,"AI, Microservices, Python, Machine Learning",itviec,True
UI/UX Designer,BANQUP NXT,Ho Chi Minh City,2026-04-08,,,,Full-time,Mid,3.1,"Figma, English",itviec,True
Mobile Developer,The Rep. Office of STYL Solutions Pte. Ltd. In HCMC,Ho Chi Minh City,2026-04-07,,,,Full-time,Junior,0.8,"Android, English, Java, Kotlin",itviec,True
QA/Tester,Mercatus,Ho Chi Minh City,2026-04-07,20000000.0,30000000.0,VND,Full-time,Fresher,0.8,Agile,itviec,False
Fullstack/Software Engineer,OrgScale Recruitment,Hanoi,2026-04-07,50000000.0,75000000.0,VND,Remote,Fresher,0.8,"Node.js, Docker, Redis, PostgreSQL, TypeScript",itviec,False
Backend Developer,LIFULL Tech Vietnam,Ho Chi Minh City,2026-04-07,,,,Full-time,Senior,0.8,"Ruby, PostgreSQL, Ruby on Rails, MySQL, AI",itviec,True
DevOps/Infra Engineer,OrgScale Recruitment,Hanoi,2026-04-07,45000000.0,62500000.0,VND,Remote,Fresher,3.1,"DevOps, AWS, Linux, English, PostgreSQL, Node.js",itviec,False
Backend Developer,OrgScale Recruitment,Hanoi,2026-04-07,50000000.0,75000000.0,VND,Full-time,Fresher,3.1,"Node.js, SQL, TypeScript, English, PostgreSQL",itviec,False
Frontend Developer,OrgScale Recruitment,Hanoi,2026-04-07,35000000.0,62500000.0,VND,Remote,Fresher,3.1,"React, API, CSS, JavaScript, TypeScript, English",itviec,False
Cloud Engineer,Manifera Software Development,Ho Chi Minh City,2026-04-07,,,,Full-time,Senior,0.8,"Networking, English, Security",itviec,True
Fullstack/Software Engineer,8Seneca,Hanoi,2026-04-07,45000000.0,62500000.0,VND,Full-time,Senior,3.1,"English, Go, TypeScript, React Native",itviec,False
Backend Developer,VNEXT SOFTWARE,Hanoi,2026-04-07,,,,Full-time,Mid,0.8,"PHP, Git, MySQL, Docker, Laravel",itviec,True
System/Network Admin,MBAMC,Hanoi,2026-04-07,12500000.0,25000000.0,VND,Full-time,Fresher,0.8,Firewall,itviec,False
Backend Developer,Laidon Group,Ho Chi Minh City,2026-04-07,,,,Full-time,Fresher,0.8,"Node.js, English, JavaScript, NestJS, TypeScript, SAP",itviec,True
Business Analyst,VNDIRECT,Hanoi,2026-04-07,,,,Full-time,Fresher,0.8,"Scrum, AI, Project Management, Agile",itviec,True
Business Analyst,Mercatus,Ho Chi Minh City,2026-04-07,20000000.0,25000000.0,VND,Full-time,Manager+,0.8,"Agile, Scrum, SQL, English",itviec,False
Project Manager,NSC Software,Hanoi,2026-04-07,87500000.0,100000000.0,VND,Remote,Manager+,5.1,"Project Management, English, Agile",itviec,False
DevOps/Infra Engineer,GFT Technologies Vietnam,Hanoi,2026-04-07,,,,Remote,Senior,3.1,"AWS, English, DevOps",itviec,True
Business Analyst,Pizza Hut Digital & Technology,Ho Chi Minh City,2026-04-07,,,,Full-time,Senior,3.1,"English, Scrum, Agile",itviec,True
IT Manager,Agriseco,Hanoi,2026-04-07,,,,Full-time,Manager+,5.1,,itviec,True
AI/ML Engineer,Parcel Perform,Ho Chi Minh City,2026-04-07,,,,Full-time,Senior,0.8,"Python, English",itviec,True
Business Analyst,Công ty TNHH RENDA,Ho Chi Minh City,2026-04-07,,,,Full-time,Fresher,0.8,"Scrum, ERP",itviec,True
Fullstack/Software Engineer,CommandOSS,Ho Chi Minh City,2026-04-07,,,,Full-time,Intern,0.8,"AI, Blockchain, DevOps, JavaScript, Python",itviec,True
Fullstack/Software Engineer,HRS Group,Ho Chi Minh City,2026-04-07,,,,Full-time,Senior,3.1,"PHP, English, TypeScript, Next.js, Symfony",itviec,True
Data Engineer,MEGAZONE,Hanoi,2026-04-07,,,,Full-time,Senior,0.8,Databricks,itviec,True
Mobile Developer,MEGAZONE,Hanoi,2026-04-07,,,,Full-time,Fresher,0.8,"Android, Figma, Kotlin",itviec,True
System/Network Admin,SGH Asia Ltd.,Ho Chi Minh City,2026-04-07,,,,Full-time,Mid,0.8,"Linux, Security, DevOps, English",itviec,True
QA/Tester,Buymed,Ho Chi Minh City,2026-04-07,,,,Full-time,Mid,0.8,"Agile, SQL, API, Jira",itviec,True
Backend Developer,Netcompany,Ho Chi Minh City,2026-04-06,,,,Full-time,Junior,,".NET, Java, C#, English",itviec,True
Frontend Developer,NAVER VIETNAM,Ho Chi Minh City,2026-04-06,,,,Full-time,Fresher,0.8,"Java, React, Microservices",itviec,True
Backend Developer,NAVER VIETNAM,Ho Chi Minh City,2026-04-06,,,,Full-time,Fresher,0.8,"Java, Kotlin, Spring",itviec,True
DevOps/Infra Engineer,"Rakuten Fintech Vietnam Co., Ltd.",Ho Chi Minh City,2026-04-04,37500000.0,75000000.0,VND,Full-time,Mid,3.1,"CI/CD, DevOps, JUnit, Jenkins, GitHub Actions, Docker",itviec,False
Fullstack/Software Engineer,Aladin Technology,Hanoi,2026-04-04,,,,Full-time,Senior,5.1,"Go, Kafka, CI/CD, OOP",itviec,True
System/Network Admin,Công Ty Cổ Phần Tập Đoàn Gỗ Minh Long,Hanoi,2026-04-04,25000000.0,30000000.0,VND,Full-time,Manager+,3.1,"Security, Networking, Linux",itviec,False
Business Analyst,Công ty TNHH thương mại và XNK Winki Group,Hanoi,2026-04-04,,,,Full-time,Junior,0.8,,itviec,True
DevOps/Infra Engineer,Công ty Cổ phần 19,Hanoi,2026-04-04,,,,Full-time,Senior,3.1,"DevOps, CI/CD, Oracle, Linux",itviec,True
Other,HM Games,Hanoi,2026-04-04,,,,Full-time,Fresher,0.8,"Android, iOS",itviec,True
AI/ML Engineer,Công ty TNHH thương mại và XNK Winki Group,Hanoi,2026-04-04,,,,Full-time,Junior,0.8,"SQL, AI, Looker, Power BI",itviec,True
AI/ML Engineer,Cosigma.io,Ho Chi Minh City,2026-04-04,62500000.0,75000000.0,VND,Full-time,Senior,3.1,"Machine Learning, AI, JavaScript, TypeScript, Python",itviec,False
Fullstack/Software Engineer,Công ty Cổ phần 19,Hanoi,2026-04-04,,,,Full-time,Senior,0.8,"CSS, HTML, React, Angular, JavaScript",itviec,True
AI/ML Engineer,Aladin Technology,Hanoi,2026-04-04,,,,Full-time,Senior,3.1,"AI, SQL, Machine Learning, PyTorch, Python",itviec,True
UI/UX Designer,Công Ty Cổ Phần Jemmia,Ho Chi Minh City,2026-04-04,,,,Full-time,Manager+,0.8,"AI, Figma, CSS, HTML",itviec,True
Fullstack/Software Engineer,Công ty Cổ phần Kinh doanh Bất động sản Mayhomes,Hanoi,2026-04-04,,,,Full-time,Fresher,0.8,"CSS, HTML, Vue, Python",itviec,True
Backend Developer,VNSOLUTION,Hanoi,2026-04-04,,,,Full-time,Fresher,0.8,".NET, Xamarin, SQL, C#",itviec,True
Business Analyst,SUCAFINA,Ho Chi Minh City,2026-04-04,12500000.0,25000000.0,VND,Full-time,Intern,2.0,"Jira, CRM, ERP",itviec,False
Frontend Developer,Oivan,Ho Chi Minh City,2026-04-04,,,,Full-time,Fresher,0.8,"Angular, TypeScript, CSS",itviec,True
DevOps/Infra Engineer,Remote Resources VN (RRVN),Ho Chi Minh City,2026-04-04,,,,Full-time,Senior,0.8,"DevOps, Kubernetes, Unix, Linux, AWS",itviec,True
Backend Developer,Remote Resources VN (RRVN),Ho Chi Minh City,2026-04-04,,,,Full-time,Intern,0.8,"PHP, Go, API, Docker, Symfony, OOP",itviec,True
Mobile Developer,Vietpay Corporation,Hanoi,2026-04-04,1000000.0,1500000.0,VND,Full-time,Senior,3.1,"Android, English, CI/CD, C++, Java",itviec,False
Mobile Developer,VNG Corporation,Ho Chi Minh City,2026-04-04,,,,Full-time,Fresher,0.8,"C++, iOS, Android",itviec,True
Fullstack/Software Engineer,Vietpay Corporation,Hanoi,2026-04-04,1500000.0,2000000.0,VND,Full-time,Fresher,3.1,"Java, API, English, SQL, Microservices, AWS",itviec,False
Other,LG Electronics Development Vietnam (LGEDV),Hanoi,2026-04-04,17500000.0,20000000.0,VND,Full-time,Intern,,"English, Java, C++, Python",itviec,False
Backend Developer,SSI Securities Corporation,Hanoi,2026-04-04,,,,Full-time,Intern,,"Python, FastAPI, Django, Flask",itviec,True
Fullstack/Software Engineer,CÔNG TY TNHH SPACEMIND,Da Nang,2026-04-04,,1875000.0,VND,Full-time,Senior,3.1,"English, Node.js, Docker, NestJS, SQL",itviec,False
Fullstack/Software Engineer,V-Knic,Da Nang,2026-04-04,,,,Full-time,Manager+,3.1,"Java, Project Management, Spring Boot, Spring",itviec,True
QA/Tester,Laidon Group,Ho Chi Minh City,2026-04-04,,,,Full-time,Fresher,0.8,"Agile, SAP, ERP, API",itviec,True
Backend Developer,VERP Technology Solutions JSC,Hanoi,2026-04-04,,,,Full-time,Fresher,0.8,"PostgreSQL, SQL, Angular, C#",itviec,True
Backend Developer,8Seneca,Hanoi,2026-04-04,,,,Full-time,Senior,3.1,".NET, ASP.NET",itviec,True
Backend Developer,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",Ho Chi Minh City,2026-04-04,25000000.0,37500000.0,VND,Full-time,Fresher,0.8,"Python, NoSQL, DevOps, Node.js, English, SQL",itviec,False
DevOps/Infra Engineer,IT-Development Vietnam,Ho Chi Minh City,2026-04-04,45000000.0,52500000.0,VND,Full-time,Fresher,3.1,"DevOps, Linux",itviec,False
QA/Tester,GemCommerce,Hanoi,2026-04-04,17500000.0,37500000.0,VND,Full-time,Mid,0.8,"API, Agile, SQL",itviec,False
AI/ML Engineer,FireGroup,Ho Chi Minh City,2026-04-04,,,,Full-time,Senior,3.1,"Python, LLM, Flask, FastAPI",itviec,True
Data Analyst,FE CREDIT,Ho Chi Minh City,2026-04-04,12500000.0,22500000.0,VND,Full-time,Intern,,"SQL, English",itviec,False
AI/ML Engineer,CÔNG TY TNHH TEENUP,Hanoi,2026-04-03,,,,Full-time,Senior,0.8,AI,itviec,True
DevOps/Infra Engineer,OL Vietnam,Ho Chi Minh City,2026-04-03,,,,Full-time,Fresher,3.1,"DevOps, CI/CD, Terraform, Kubernetes, Docker, AWS",itviec,True
Other,Ewoosoft Vietnam,Hanoi,2026-04-03,,50000000.0,VND,Full-time,Senior,3.1,"Scrum, Agile",itviec,False
AI/ML Engineer,Trustify Technology,Ho Chi Minh City,2026-04-03,,,,Full-time,Fresher,3.1,"TensorFlow, PyTorch, Python, LLM, English",itviec,True
Mobile Developer,WebMD Health Services,Ho Chi Minh City,2026-04-03,,,,Remote,Senior,3.1,"Flutter, Kotlin, Dart, Swift, Android, iOS",itviec,True
Data Analyst,S4BT Solutions for Business Travel.,Ho Chi Minh City,2026-04-03,,70000000.0,VND,Full-time,Fresher,0.8,"Power BI, SQL, Agile, Python",itviec,False
QA/Tester,Netcompany,Ho Chi Minh City,2026-04-03,,,,Full-time,Intern,,English,itviec,True
Project Manager,PowerGate Software,Hanoi,2026-04-03,,50000000.0,VND,Full-time,Senior,3.1,"Project Management, Scrum, English",itviec,False
Business Analyst,ISOFH,Hanoi,2026-04-03,,,,Full-time,Fresher,0.8,"Figma, SQL, API",itviec,True
Backend Developer,Mercatus,Ho Chi Minh City,2026-04-03,,,,Full-time,Intern,,".NET, Angular, Node.js",itviec,True
Project Manager,Aletech Technology Solutions Company,Ho Chi Minh City,2026-04-03,,,,Full-time,Manager+,0.8,"Project Management, Agile, Scrum, English, DevOps, Jira",itviec,True
Business Analyst,TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,Ho Chi Minh City,2026-04-02,17500000.0,62500000.0,VND,Full-time,Senior,0.8,"Figma, Scrum",itviec,False
Frontend Developer,RightShip,Hanoi,2026-04-02,,,,Full-time,Senior,3.1,"HTML, Angular, TypeScript, JavaScript, CSS",itviec,True
Backend Developer,Saigon New Port,Ho Chi Minh City,2026-04-02,,,,Full-time,Fresher,0.8,".NET, C#, ASP.NET, JavaScript",itviec,True
Fullstack/Software Engineer,Saigon New Port,Ho Chi Minh City,2026-04-02,,,,Full-time,Fresher,0.8,"Networking, SQL",itviec,True
Consultant,SCC Vietnam,Ho Chi Minh City,2026-04-02,,,,Full-time,Senior,3.1,"ERP, English, DevOps, Azure",itviec,True
Frontend Developer,CoderPush,Hanoi,2026-04-02,50000000.0,75000000.0,VND,Remote,Senior,3.1,"React, Java, Spring Boot, Microservices, AWS, GraphQL",itviec,False
Fullstack/Software Engineer,Offspring Digital Viet Nam,Hanoi,2026-04-02,27500000.0,50000000.0,VND,Full-time,Manager+,0.8,"Node.js, Azure, Cassandra, MongoDB, MySQL, AWS",itviec,False
Backend Developer,POSCO DX VIETNAM,Ho Chi Minh City,2026-04-02,,,,Full-time,Manager+,0.8,"JavaScript, React, Spring Boot, HTML5",itviec,True
AI/ML Engineer,Pyranexus,Da Nang,2026-04-02,,,,Full-time,Fresher,3.1,"Python, Machine Learning, AI, API, Node.js",itviec,True
QA/Tester,Ambition Vietnam,Ho Chi Minh City,2026-04-02,20000000.0,25000000.0,VND,Full-time,Senior,3.1,"Automation Test, AI, API",itviec,False
DevOps/Infra Engineer,Crossian,Hanoi,2026-04-02,,1250000.0,VND,Full-time,Senior,3.1,"DevOps, Git, Python, CI/CD, AWS",itviec,False
QA/Tester,Motorola Solutions,Ho Chi Minh City,2026-04-01,,,,Full-time,Senior,0.8,"Automation Test, GCP, JavaScript, C++, Python",itviec,True
Fullstack/Software Engineer,Deutschfuns.com - Vui học tiếng Đức cùng AI,Ho Chi Minh City,2026-04-01,,,,Full-time,Fresher,0.8,"JavaScript, React Native, Node.js, TypeScript",itviec,True
AI/ML Engineer,CÔNG TY TNHH ROOSTERX GLOBAL,Hanoi,2026-04-01,,1125000.0,VND,Full-time,Senior,3.1,"Python, TensorFlow, PyTorch, Machine Learning, AI",itviec,False
QA/Tester,S4BT Solutions for Business Travel.,Ho Chi Minh City,2026-04-01,,,,Full-time,Fresher,0.8,"CI/CD, API, Automation Test, Selenium, TypeScript",itviec,True
AI/ML Engineer,CÔNG TY TNHH NANYANG BIOLOGICS VIỆT NAM,Hanoi,2026-04-01,,,,Full-time,Manager+,3.1,"AI, English, Machine Learning",itviec,True
Fullstack/Software Engineer,Pacific Cross Vietnam,Ho Chi Minh City,2026-04-01,,,,Full-time,Senior,3.1,"Java, Git, Spring Boot, Spring, SQL",itviec,True
AI/ML Engineer,Viettel Cyber Security,Hanoi,2026-04-01,,,,Full-time,Fresher,3.1,AI,itviec,True
Solution Architect,ABBANK,Hanoi,2026-04-01,,,,Full-time,Fresher,3.1,"Java, API, Docker",itviec,True
UI/UX Designer,TIKI,Ho Chi Minh City,2026-04-01,,,,Full-time,Senior,0.8,,itviec,True
Product Manager/Owner,TIKI,Ho Chi Minh City,2026-04-01,,,,Full-time,Senior,3.1,Agile,itviec,True
Project Manager,SoftRoad Việt Nam,Hanoi,2026-04-01,37500000.0,65000000.0,VND,Full-time,Manager+,5.1,"Project Management, PostgreSQL, Java",itviec,False
Backend Developer,KOSATEC EMPOWERING GLOBAL INNOVATION,Ho Chi Minh City,2026-04-01,25000000.0,97500000.0,VND,Full-time,Senior,3.1,".NET, ASP.NET",itviec,False
Data Analyst,KOSATEC EMPOWERING GLOBAL INNOVATION,Ho Chi Minh City,2026-04-01,37500000.0,97500000.0,VND,Full-time,Senior,3.1,"Python, SQL",itviec,False
Backend Developer,Rexy Technology,Ho Chi Minh City,2026-04-01,,,,Full-time,Fresher,0.8,"Ruby on Rails, API, PostgreSQL, MySQL, Ruby",itviec,True
Backend Developer,"NEYU Ltd.,",Ho Chi Minh City,2026-04-01,,,,Full-time,Fresher,0.8,"Java, PostgreSQL, Redis, Microservices, Kafka, Go",itviec,True
Mobile Developer,eUp Group,Hanoi,2026-03-31,,,,Full-time,Junior,,"Swift, API, iOS",itviec,True
Frontend Developer,SRT GROUP,Ho Chi Minh City,2026-03-31,,,,Full-time,Fresher,3.1,"Java, DevOps, Docker, Next.js, Spring, React",itviec,True
Frontend Developer,Logistics Technology Application (LTA),Ho Chi Minh City,2026-03-31,25000000.0,75000000.0,VND,Full-time,Fresher,3.1,".NET, React, AI, SQL, PostgreSQL, Next.js",itviec,False
Game Developer,Tinai,Hanoi,2026-03-31,50000000.0,125000000.0,VND,Full-time,Senior,3.1,"TypeScript, AI",itviec,False
Backend Developer,Công Ty Tnhh Hello Việt Nam,Hanoi,2026-03-31,35000000.0,55000000.0,VND,Full-time,Senior,3.1,"PHP, API, SQL, Laravel",itviec,False
Fullstack/Software Engineer,Công Ty Tnhh Hello Việt Nam,Hanoi,2026-03-31,45000000.0,65000000.0,VND,Full-time,Manager+,5.1,"PHP, API, CI/CD, Blockchain, Laravel",itviec,False
Mobile Developer,Công Ty Tnhh Hello Việt Nam,Hanoi,2026-03-31,40000000.0,60000000.0,VND,Full-time,Senior,3.1,"Flutter, API, Dart",itviec,False
Backend Developer,Unity Sport JSC,Ho Chi Minh City,2026-03-31,,,,Full-time,Senior,0.8,"Go, Nginx, Redis, API, PostgreSQL, MySQL",itviec,True
Backend Developer,Bosch Global Software Technologies Company Limited,Ho Chi Minh City,2026-03-31,,,,Full-time,Junior,0.8,"C#, SQL, DevOps, Angular, .NET",itviec,True
AI/ML Engineer,Nexsoft Technology,Ho Chi Minh City,2026-03-31,,,,Full-time,Fresher,0.8,"Swift, React Native, Flutter, Kotlin",itviec,True
Cloud Engineer,HDBank,Ho Chi Minh City,2026-03-31,,,,Full-time,Fresher,3.1,"Linux, AWS",itviec,True
