job_title,company_name,company_size,location,salary_min,salary_max,salary_currency,experience_required,skills,job_type,job_level,posted_date,deadline,job_description,benefits,source,_slug
Senior IT Risks Management Specialist,MB Bank,,Ha Noi,,,USD,3.1,"['Risk Management', 'SQL', 'Power BI', 'Tableau', 'Data Analysis', 'Python']",At office | IT Auditor / IT Risk Manager,Senior,2026-06-02,2026-06-16,"Top 3 Reasons To Join Us Mức lương cạnh tranh, hấp dẫn Môi trường làm việc chuyên nghiệp, thân thiện Được làm việc với các hệ thống hiện đại, tiên tiến The Job 2025TD121 - Chuyên viên, Chuyên viên cao cấp Quản trị rủi ro công nghệ Triển khai thu thập và phân tích sự kiện rủi ro công nghệ, rủi ro ngân hàng số. Rà soát góp ý với các quy định và quy trình, sản phẩm… trong lĩnh vực CNTT, sản phẩm áp dụng CNTT. Xử lý, làm sạch và đảm bảo chất lượng dữ liệu sử dụng cho phân tích. Thực hiện thống kê mô tả, thông kê suy luận (descriptive &amp; inferential statistics), đưa ra các ý tưởng từ dữ liệu để nhận diện, giám sát rủi ro CNTT, Digital. Trình bày các ý tưởng và đề xuất phương án để nâng cao công việc quản trị rủi ro mảng công nghệ. Xây dựng các chỉ số, thiết kế dashboard theo dõi rủi ro CNTT, Digital trọng yếu. Xây dựng các giải pháp, lên kế hoạch thử nghiệm để giải quyết các rủi ro được nhận diện. Your Skills and Experience Tốt nghiệp ĐH chuyên ngành: Tài chính Ngân hàng, Khoa học dữ liệu, Khoa học máy tính, CNTT, Toán học ứng dụng, Điện tử viễn thông... Có kiến thức về ngành CNTT (phát triển, vận hành, bảo mật). Ưu tiên: Ứng viên có kiến thức về coding cho crypto, tài sản số, stablecoin hoặc; Ứng viên có kinh nghiệm về pentest cho các hệ thống của ngân hàng (đặc biệt về AI). MB Bank yêu cầu ứng viên ứng tuyển cần cung cấp chi tiết các thông tin sau: - Thông tin cá nhân: Họ và tên, Ngày tháng năm sinh, Giới tính - Số điện thoại và Email liên hệ - Trình độ học vấn, Trường đã tốt nghiệp - Kinh nghiệm làm việc - Từ 3 - 5 kỹ năng nổi bật - Nguồn Tuyển dụng Vì sao Bạn nên đảm bảo đầy đủ thông tin khi ứng tuyển? - Hồ sơ của Bạn sẽ được đánh giá nhanh chóng. - Đối với các hồ sơ đáp ứng đầy đủ thông tin và tiêu chí tuyển dụng phù hợp, MB Bank sẽ chủ động liên hệ phỏng vấn trong thời gian sớm nhất. - Ứng viên vui lòng kiểm tra email và điện thoại thường xuyên để không bỏ lỡ lịch hẹn phỏng vấn. Cập nhật ngay thông tin mới nhất về các Chương trình do MB tổ chức tại FanPage: - Ai yêu Miền Bắc hơn MBers - Ai yêu Miền Trung hơn MBers - Ai yêu Miền Nam hơn MBers Why You'll Love Working Here Trải nghiệm Thu nhập hấp dẫn với gói đãi ngộ toàn diện: &nbsp; Thưởng&nbsp;thành tích tháng 13; Thưởng thành tích theo kết quả công việc 06 tháng, 1 năm ; Thưởng các&nbsp;dịp lễ tết trong năm ; Thưởng theo danh hiệu cá nhân và tập thể…&nbsp; Du lịch nghỉ dưỡng hàng năm Khám sức khỏe định kì Gói bảo hiểm sức khỏe cá nhân và người thân (MIC) Quà tặng và ngày nghỉ sinh nhật hưởng nguyên lương&nbsp; Cơ hội nghề nghiệp và phát triển bản thân: &nbsp; Được thử sức với các nền tảng công nghệ mới, tham gia vào những dự án chuyển đổi lớn của ngân hàng&nbsp; Có cơ hội học hỏi từ các Chuyên gia, Lãnh đạo nội bộ hàng đầu tại MB trong lĩnh vực IT, Tài chính ngân hàng&nbsp; Được trải nghiệm các&nbsp;phương pháp học tập&nbsp;mới và&nbsp;phát triển năng lực theo lộ trình công danh.&nbsp; Hưởng các chính sách hỗ trợ, khuyến khích học tập, nâng cao trình độ và phát triển bản thân (chứng chỉ nghề quốc tế...)&nbsp; Môi trường làm việc lý tưởng với: &nbsp; Những người cộng sự thân thiện và tài năng&nbsp; Cơ sở vật chất, không gian làm việc xanh và hiện đại. &nbsp;","Mức lương cạnh tranh, hấp dẫn; Môi trường làm việc chuyên nghiệp, thân thiện; Được làm việc với các hệ thống hiện đại, tiên tiến",itviec,senior-it-risks-management-specialist-mb-bank-3404
"Chuyên gia an ninh mạng (Cybersecurity, Networking)",Trung tâm công nghệ thông tin MobiFone,,Ha Noi,,,USD,0.8,"['Cybersecurity', 'Zero Trust Architecture', 'Kubernetes', 'Windows Server', 'Linux', 'Networking']",At office | Security Engineer,,2026-06-02,2026-06-16,"Top 3 Reasons To Join Us Môi trường làm việc năng động, chuyên nghiệp Cơ hội thăng tiến cao trong công việc Chế độ đãi ngộ và phúc lợi tốt The Job 1. Nghiên cứu, đề xuất xây dựng kiến trúc an ninh mạng: Nghiên cứu, đề xuấtthiết kế và triển khai các kiến trúc bảo mật cho hệ thống CNTT và các hệ thống tuân thủ các chuẩn bảo mật của Việt Nam. 2. Giám sát và phát hiện tấn công: Triển khai và vận hành các hệ thống giám sát an ninh mạng (Security Monitoring) để phát hiện sớm các dấu hiệu tấn công hoặc hành vi bất thường trong hệ thống. 3. Triển khai và vận hành các giải pháp an toàn thông tin: Triển khai và vận hành các giải pháp hệ thống an toàn thông tin đảm bảo hệ thống CNTT, dữ liệu và hạ tầng mạng. 4. Phân tích và xử lý sự cố an ninh: Thực hiện điều tra và xử lý các sự cố an ninh mạng (Incident Response), bao gồm: phân tích log hệ thống, phân tích malware, điều tra tấn công APT, khôi phục hệ thống sau sự cố. 5. Đánh giá lỗ hổng và kiểm thử bảo mật: Thực hiện đánh giá an ninh hệ thống và Phối hợp với đội phát triển phần mềm để khắc phục lỗ hổng bảo mật trong hệ thống và ứng dụng. 6. Hợp tác giữa các phòng ban Phối hợp với các đội ngũ CNTT, DevOps, Phát triển phần mềm, Vận hành hệ thống để đảm bảo các giải pháp CNTT được triển khai theo tiêu chuẩn bảo mật. Tham gia tư vấn cho ban lãnh đạo về chiến lược an toàn thông tin và quản trị rủi ro CNTT. 7. Nghiên cứu và cải tiến: Theo dõi các xu hướng tấn công mạng mới và nghiên cứu và áp dụng các công nghệ mới nhằm nâng cao năng lực phòng thủ an ninh mạng cho doanh nghiệp. Your Skills and Experience 1. Kinh nghiệm chuyên môn: Có tối thiểu 5 năm kinh nghiệm trong lĩnh vực an ninh mạng hoặc an toàn thông tin tại các tập đoàn, doanh nghiệp CNTT tại Việt Nam. Ưu tiên ứng viên đã tham gia thiết kế hoặc triển khai các hệ thống bảo mật cho các hạ tầng CNTT lớn, hệ thống ngân hàng, hệ thống chính phủ hoặc doanh nghiệp công nghệ. Có kinh nghiệm triển khai hoặc vận hành các hệ thống bảo mật như: Firewall, SIEM/SOAR, IDS/IPS, SOC, Endpoint Security, WAF, DLP, PAM/VPN, DBFW… 2. Kỹ năng kỹ thuật: Ứng viên có hiểu biết về bảo mật mạng (Network Security), bảo mật hệ thống (System Security), bảo mật ứng dụng (Application Security), bảo mật đám mây (Cloud Security) và thành thạo các công cụ bảo mật phổ biến như: SIEM/SOAR, vulnerability scanner, network monitoring tools, malware analysis tools…. Có kinh nghiệm làm việc với các hệ thống: Linux, Windows Server, Network infrastructure, Cloud platforms (AWS, Azure, GCP) là lợi thế. 3. Kỹ năng hạ tầng Ứng viên có hiểu biết về các công nghệ hạ tầng CNTT như: container và Kubernetes, hệ thống mạng doanh nghiệp, hệ thống lưu trữ dữ liệu, kiến trúc microservices và cloud-native. Có kinh nghiệm xây dựng các mô hình bảo mật như: Zero Trust Architecture, Secure DevOps (DevSecOps) là lợi thế. 4. Kỹ năng phân tích Có tư duy phân tích, khả năng phát hiện và đánh giá rủi ro bảo mật. Có khả năng điều tra và phân tích các sự cố an ninh mạng phức tạp. 5. Yêu cầu khác: Kỹ năng giao tiếp và trình bày tốt, có khả năng giải thích các vấn đề kỹ thuật cho lãnh đạo và đối tác không chuyên về CNTT. Có khả năng làm việc độc lập, đồng thời phối hợp tốt với các nhóm kỹ thuật khác. Tiếng Anh tốt để đọc tài liệu kỹ thuật và trao đổi chuyên môn quốc tế. 6. Trình độ chuyên môn Tốt nghiệp Đại học trở lên chuyên ngành: An toàn thông tin/Công nghệ thông tin/Khoa học máy tính/Hệ thống thông tin hoặc các ngành liên quan. Ưu tiên ứng viên có: Thạc sĩ/Tiến sĩ về an ninh mạng và các chứng chỉ quốc tế như: CISSP, CISM, CEH, OSCP, Security+, AWS Security Specialty,… Why You'll Love Working Here Thu nhập cạnh tranh: Mức lương và thưởng hấp dẫn, thỏa thuận dựa trên năng lực và kết quả. Chế độ phúc lợi: Đầy đủ BHXH, BHYT, BHTN theo Luật Lao động, kèm bảo hiểm sức khỏe nâng cao. Chế độ nghỉ phép, nghỉ lễ theo quy định, cộng thêm các phúc lợi nội bộ (du lịch, teambuilding, hội thao, v.v.). Môi trường làm việc: Được trang bị công cụ, phần mềm, nền tảng công nghệ hiện đại để phát triển sản phẩm. Được tham gia vào các chương trình đào tạo và phát triển chuyên môn (workshop, đào tạo nội bộ, học tập công nghệ mới), có chính sách khen thưởng, hỗ trợ chi phí học tập các chứng chỉ quốc tế tế cao cấp/chứng chỉ chuyên môn cao cấp. Cơ hội làm việc với các dự án B2G quy mô lớn, cung cấp sản phẩm, dịch vụ hoặc giải pháp cho các cơ quan, tổ chức chính phủ, tiếp cận những xu hướng công nghệ/nền tảng mới nhất. Môi trường trẻ trung, năng động, minh bạch, văn hóa làm việc chuyên nghiệp, nhiều cơ hội hợp tác với đối tác chiến lược, tập đoàn công nghệ trong và ngoài nước.","Môi trường làm việc năng động, chuyên nghiệp; Cơ hội thăng tiến cao trong công việc; Chế độ đãi ngộ và phúc lợi tốt",itviec,chuyen-gia-an-ninh-mang-cybersecurity-networking-trung-tam-cong-nghe-thong-tin-mobifone-4210
"Solution Architect ( Cloud, Windows Server ) - K.CNTT",PVcomBank,,Ha Noi,500.0,1500.0,USD,3.1,"['Solution Architecture', 'Windows Server', 'Enterprise Architecture', 'VMware', 'System Architecture', 'Cloud']",At office | Systems Engineer / Administrator,,2026-06-02,2026-06-27,"Top 3 Reasons To Join Us Môi trường năng động và cơ hội thăng tiến Chế độ lương thưởng hấp dẫn Bảo hiểm sức khỏe cao cấp (bảo hiểm toàn diện) The Job 1.Nhiệm vụ chính Nhận phân công công việc của lãnh đạo có thẩm quyền, lập kế hoạch công việc chi tiết và báo cáo tiến độ, kết quả công việc cho lãnh đạo; Tham gia các hoạt động đào tạo, hướng dẫn, trao đổi kiến thức, sinh hoạt chuyên môn và các hoạt động sinh hoạt chung khác trong Khối; 2. Nhiệm vụ chuyên môn : Xây dựng kiến trúc hạ tầng mục tiêu và đề xuất lộ trình đầu tư công nghệ cho các hệ thống hạ tầng nhằm đạt được kiến trúc mục tiêu và phù hợp với chiến lược chung của toàn Ngân hàng; Đầu mối triển khai thiết kế, lựa chọn các giải pháp hạ tầng phù hợp và hiệu quả với định hướng kinh doanh dựa trên nền tảng công nghệ; Đánh giá, thiết kế và/hoặc phê duyệt các thiết kế hạ tầng liên quan tới mảng hệ thống (Ảo hóa, Máy chủ, Lưu trữ, Sao lưu dự phòng, Cloud ...) đảm bảo các thiết kế phù hợp với mô hình kiến trúc mục tiêu, nhất quán với các tiêu chuẩn kiến trúc và chiến lược Quản lý, giám sát các thay đổi liên quan đến kiến trúc giải pháp hạ tầng nhằm đảm bảo tính toàn vẹn, quy chuẩn và nhất quán của hệ thống công nghệ; Định kỳ rà soát kiến trúc hạ tầng theo các kịch bản, đánh giá mức độ tuân thủ của kiến trúc tiêu chuẩn và quản lý độ tin cậy Nghiên cứu và đề xuất các giải pháp công nghệ mới phù hợp theo lộ trình và chiến lược phát triển của ngân hàng Tư vấn cho lãnh đạo các giải pháp để khắc phục các vấn đề hoặc tối ưu hoạt động của Khối CNTT theo quy trình cải tiến liên tục Tổ chức đào tạo, hướng dẫn, trao đổi kiến thức và sinh hoạt chuyên môn Các công việc khác theo chức năng nhiệm vụ của Phòng Quản trị kiến trúc công nghệ; Thực hiện các nhiệm vụ khác theo phân công của Trưởng phòng Quản trị kiến trúc công nghệ Your Skills and Experience Bằng cấp: Tốt nghiệp Đại học trở lên các chuyên ngành thuộc lĩnh vực Công nghệ Thông tin; Kiến thức chuyên môn: Theo yêu cầu về năng lực chuyên môn và năng lực quản lý quy định trong Khung năng lực của Khối CNTT trong từng thời kỳ. Kinh nghiệm làm việc: Có tối thiểu 4 năm kinh nghiệm làm việc trong lĩnh vực CNTT; Kỹ năng, phẩm chất: Kỹ năng Đọc, hiểu tài liệu và giao tiếp bằng Tiếng Anh; Có tư duy chiến lược, sáng tạo và đổi mới, tinh thần trách nhiệm cao trong công việc; Kỹ năng giao tiếp tốt; Kỹ năng làm việc độc lập hoặc làm việc theo nhóm Kỹ năng giải quyết vấn đề và ra quyết định. Why You'll Love Working Here Làm việc ở môi trường năng động, cơ hội phát triển nghề nghiệp tốt; Chế độ lương thưởng hấp dẫn; Chế độ chính sách khác: chế độ nghỉ mát hàng năm; bảo hiểm sức khỏe cao cấp (bảo hiểm sức khỏe toàn diện); tham gia các lớp đào tạo nâng cao về chuyên môn, nghiệp vụ…","Làm việc ở môi trường năng động, cơ hội phát triển nghề nghiệp tốt; Chế độ lương thưởng hấp dẫn; Chế độ chính sách khác: chế độ nghỉ mát hàng năm; bảo hiểm sức khỏe cao cấp (bảo hiểm sức khỏe toàn diện); tham gia các lớp đào tạo nâng cao về chuyên môn, nghiệp vụ…",itviec,chuyen-gia-kien-truc-va-giai-phap-ha-tang-k-cntt-pvcombank-1514
CG Kiến trúc và Giải pháp An toàn thông tin -K.CNTT,PVcomBank,,Ha Noi,,,USD,3.1,"['Solution Architecture', 'Security']",At office | Solution Architect,,2026-06-02,2026-06-27,"Top 3 Reasons To Join Us Môi trường năng động và cơ hội thăng tiến Chế độ lương thưởng hấp dẫn Bảo hiểm sức khỏe cao cấp (bảo hiểm toàn diện) The Job 1.Nhiệm vụ chính Nhận phân công công việc của lãnh đạo có thẩm quyền, lập kế hoạch công việc chi tiết và báo cáo tiến độ, kết quả công việc cho lãnh đạo; Tham gia các hoạt động đào tạo, hướng dẫn, trao đổi kiến thức, sinh hoạt chuyên môn và các hoạt động sinh hoạt chung khác trong Khối; 2.Nhiệm vụ chuyên môn : Phối hợp xây dựng kiến trúc tổng thể an toàn thông tin đảm bảo an toàn thông tin cho từng cấp độ hệ thống CNTT của PVcomBank; Thiết kế và mô hình hóa các mối đe dọa liên quan đến an toàn thông tin trong các hệ thống CNTT; Xây dựng tiêu chí phân loại hệ thống CNTT và định kỳ xác định lại mức độ quan trọng hệ thống thông tin đã phân loại theo yêu cầu tuân thủ và thực tế của PVcomBank; Xây dựng yêu cầu và tài liệu hóa các yêu cầu về bảo mật thông tin, kiến trúc an toàn hệ thống theo cấp độ của PVcomBank trong suốt vòng đời mỗi hệ thống. Phối hợp và hỗ trợ các bên trong quá trình nhận diện và áp dụng mức độ ưu tiên về các kiểm soát an toàn thông tin đối với các tài sản CNTT quan trọng; Thực hiện đánh giá an toàn thông tin theo kiến trúc đã được phê duyệt, xác định điểm cần đạt được theo kiến trúc đã xây dựng (đánh giá GAP), xây dựng và thực hiện kế hoạch đánh giá kiểm soát an toàn thông tin; Phân tích giải pháp bảo mật thông tin và hệ thống, lựa chọn giải pháp và dịch vụ bảo mật thông tin phù hợp với nền tảng CNTT của PVcomBank; Nghiên cứu và đề xuất các giải pháp công nghệ mới phù hợp theo lộ trình và chiến lược phát triển của ngân hàng Tư vấn cho lãnh đạo các giải pháp để khắc phục các vấn đề hoặc tối ưu hoạt động của Khối CNTT theo quy trình cải tiến liên tục Tổ chức đào tạo, hướng dẫn, trao đổi kiến thức và sinh hoạt chuyên môn; Các công việc khác theo chức năng nhiệm vụ của Phòng Quản trị kiến trúc công nghệ; 3.Thực hiện các nhiệm vụ khác theo phân công của Trưởng phòng Quản trị kiến trúc công nghệ Your Skills and Experience Bằng cấp: Tốt nghiệp Đại học trở lên các chuyên ngành thuộc lĩnh vực Công nghệ Thông tin; Kiến thức chuyên môn: Theo yêu cầu về năng lực chuyên môn và năng lực quản lý quy định trong Khung năng lực của Khối CNTT trong từng thời kỳ. Kinh nghiệm làm việc:&nbsp; Có tối thiểu 4 năm kinh nghiệm làm việc trong lĩnh vực CNTT; Kỹ năng, phẩm chất: Kỹ năng Đọc, hiểu tài liệu và giao tiếp bằng Tiếng Anh; Có tư duy chiến lược, sáng tạo và đổi mới, tinh thần trách nhiệm cao trong công việc; Kỹ năng giao tiếp tốt; Kỹ năng làm việc độc lập hoặc làm việc theo nhóm Kỹ năng giải quyết vấn đề và ra quyết định. Why You'll Love Working Here Được tham gia vào các dự án công nghệ lớn, các sáng kiến trọng điểm mang tính đột phá số hóa của Ngân hàng Trải nghiệm các kiến trúc, công nghệ mới nhất, làm việc trực tiếp với các đối tác hàng đầu thế giới (AWS, IBM, Temenos…) Môi trường năng động và cơ hội thăng tiến, với văn hóa doanh nghiệp mang bản sắc riêng Chế độ lương thưởng hấp dẫn Bảo hiểm sức khỏe cao cấp (bảo hiểm toàn diện)","Được tham gia vào các dự án công nghệ lớn, các sáng kiến trọng điểm mang tính đột phá số hóa của Ngân hàng Trải nghiệm các kiến trúc, công nghệ mới nhất, làm việc trực tiếp với các đối tác hàng đầu thế giới (AWS, IBM, Temenos…) Môi trường năng động và cơ hội thăng tiến, với văn hóa doanh nghiệp mang bản sắc riêng Chế độ lương thưởng hấp dẫn Bảo hiểm sức khỏe cao cấp (bảo hiểm toàn diện)",itviec,chuyen-gia-kien-truc-va-giai-phap-an-toan-thong-tin-pvcombank-0949
C# Unity (phần mềm ứng dụng),DTS Software Vietnam,,Ha Noi,,,USD,,"['C++', 'Unity', 'C language']",At office | Desktop Application Developer,,2026-06-01,2026-07-06,"Top 3 Reasons To Join Us Attractive 13th Salary & Performance Bonus Amazing training and development opportunities Premium Health Care & Insurance The Job Tham gia dự án về triển khai phần mềm ứng dụng Window Apps về thiết kế kiến trúc cho khách hàng Nhật dưới sự chỉ dẫn của Mentor, Leader Thực hiện các yêu cầu, hướng dẫn của Mentor bằng ngôn ngữ C++ hoặc C# (Unity). Your Skills and Experience Có thể đi làm full-time các ngày trong tuần từ thứ 2 – thứ 6 hoặc gần như fulltime (tối thiểu 32h/ tuần) Đã có kinh nghiệm làm dự án/ bài tập lớn về C++ hoặc C# Unity (phần mềm ứng dụng) Có định hướng và mong muốn tìm kiếm cơ hội công việc sau khi tốt nghiệp về phát triển phần mềm ứng dụng bằng C++. Why You'll Love Working Here Thu nhập = Lương theo giờ + Phụ cấp gửi xe Được tham gia làm và học hỏi từ dự án thực tế dưới sự hướng dẫn của mentor dày dặn kinh nghiệm Bên cạnh lộ trình đào tạo On Job Training sẽ được tham gia đào tạo về kĩ năng mềm như: Văn hóa doanh nghiệp Nhật, Nội quy lao động,… Tham gia các sự kiện do công ty tổ chức tại thời điểm làm việc.","Thu nhập = Lương theo giờ + Phụ cấp gửi xe Được tham gia làm và học hỏi từ dự án thực tế dưới sự hướng dẫn của mentor dày dặn kinh nghiệm Bên cạnh lộ trình đào tạo On Job Training sẽ được tham gia đào tạo về kĩ năng mềm như: Văn hóa doanh nghiệp Nhật, Nội quy lao động,… Tham gia các sự kiện do công ty tổ chức tại thời điểm làm việc.",itviec,c-unity-phan-mem-ung-dung-dts-software-vietnam-5243
"DevOps Engineer (AWS, CI/CD, Python, Terraform)",Zen8Labs,,Ha Noi,,,USD,0.8,"['DevOps', 'Python', 'Linux', 'Terraform', 'CI/CD', 'AWS']",At office | DevOps Engineer,,2026-06-01,2026-07-06,"Top 3 Reasons To Join Us 100% salary on probation Premium PTI health care insurance 100% full 13 months salary The Job Duties and Responsibilities DevOps Engineer is responsible for improving software product delivery in the areas of provisioning, monitoring, securing, deploying, scaling, maintaining, and system hardening. A typical day in this role involves monitoring systems, supporting the project teams, and collaborating with the software development, architecture, and infrastructure teams to derive best practices for continuous improvement. This role requires an individual to be hands-on to build, setup, monitor, and maintain running systems primarily on AWS, with ability to work on on-premise or other cloud platforms. The DevOps Engineer is responsible for tasks in the following areas: Design, provision, and maintain cloud infrastructure with primary focus on AWS services including container orchestration (ECS/App Runner), serverless computing, databases, API management, and CDN solutions. Support infrastructure deployment and management across AWS, on-premise,and other cloud providers as required. Establish idempotent CI/CD pipelines using infrastructure-as-code tools (Terraform preferred) and CI/CD platforms to automate configuring, provisioning, packaging, testing, and deployment. Configure and deploy monitoring, alerting, and observability platforms to provide visibility into system health, performance, and incident management. Standardize the processes for managing, maintaining, and securing Linux-based environments to ensure consistent and timely setup, configuration, and availability. Implement security best practices including system hardening, vulnerability management, identity and access management, secrets management, and incident response for production environments. Draft and maintain detailed, up-to-date technical documentation and user guides. Participate in the troubleshooting of performance and stability issues and recommend solutions to prevent recurrence. Apply proper architecture guidelines to ensure highly available services. Your Skills and Experience Bachelor's degree in Computer Science, Software Engineering, or equivalent practical experience 2+ years of hands-on DevOps/SRE experience with production cloud infrastructure Strong experience with AWS cloud services (compute, storage, database, networking, serverless) Broad understanding of the tools and technologies within virtualization, infrastructure automation, configuration management, container concepts, observability, and Kubernetes orchestration Strong grasp of automated configuration management and Infrastructure as Code using Terraform and Ansible Prior experience establishing observability platforms including Prometheus, Grafana, and similar tools Experience building and maintaining CI/CD pipelines with modern automation platforms Strong Linux administration skills including system configuration, networking, and security hardening Proficient with troubleshooting system issues related to hardware, custom software, and packaged middleware Capable with at least one major scripting language (Bash, Python, Groovy) Strong communication in both verbal and written forms Excellent English communication Desired qualifications: AWS certification (Solutions Architect or DevOps Engineer) Hands-on experience with message streaming platforms (Kafka, RabbitMQ, AMQ) Knowledge of microservices architecture patterns Why You'll Love Working Here Salary and bonus Attractive salary; 100% salary on probation; Performance review twice a year, based on job outcomes; 13 months salary and bonus assessment yearly; Working time: Flexible working hours and location from Mondays to Fridays. Unlimited paid leave annually; Insurance, health care, and extra benefits Premium PTI health care insurance Special health benefits (50% discount on medical examination fee, 10% discount on ultrasound and procedure fees, 5% on medicine) at 2 Clinics, including: Vivision - 514 Bạch Mai Phụ Sản 1 - 329 Bạch Mai An annual medical check-u Annual company trip and holiday party and other benefits according to company policy; Free lunch at the office; drinks and snacks at the pantry; MacBook and external monitor provided for work; Working environment and development Working environment: fast-moving, young, dynamic, no-walls environment. Sports activities: football, exercise break. Training: soft skills and technical skills training. Others: free coffee/tea/cookies, parking fee, year-end party, etc… /tea/cookies, parking fee, year-end party, etc…","Salary and bonus Attractive salary; 100% salary on probation; Performance review twice a year, based on job outcomes; 13 months salary and bonus assessment yearly; Working time: Flexible working hours and location from Mondays to Fridays. Unlimited paid leave annually; Insurance, health care, and extra benefits Premium PTI health care insurance Special health benefits (50% discount on medical examination fee, 10% discount on ultrasound and procedure fees, 5% on medicine) at 2 Clinics, including: Vivision - 514 Bạch Mai Phụ Sản 1 - 329 Bạch Mai An annual medical check-u Annual company trip and holiday party and other benefits according to company policy; Free lunch at the office; drinks and snacks at the pantry; MacBook and external monitor provided for work; Working environment and development Working environment: fast-moving, young, dynamic, no-walls environment. Sports activities: football, exercise break. Training: soft skills and technical skills training. Others: free coffee/tea/cookies, parking fee, year-end party, etc… /tea/cookies, parking fee, year-end party, etc…",itviec,devops-engineer-aws-ci-cd-python-terraform-zen8labs-0815
